"","STNID","NAME","CTRY","COUNTRY_NAME","ISO2C","ISO3C","STATE","LATITUDE","LONGITUDE","ELEVATION","BEGIN","END","YEARMODA","YEAR","MONTH","DAY","YDAY","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","I_FOG","I_RAIN_DRIZZLE","I_SNOW_ICE","I_HAIL","I_THUNDER","I_TORNADO_FUNNEL","EA","ES","RH"
"8174","064580-99999","BEAUVECHAIN","BE","BELGIUM","BE","BEL","",50.759,4.768,112.77,19730101,20240909,2022-06-19,2022,6,19,170,15.5,24,11.6,24,NA,0,NA,0,10.1,24,4.5,24,8,NA,19.6,NA,12,"*",2.03,"E",NA,0,1,0,0,0,0,1.4,1.8,77.6
"8175","064580-99999","BEAUVECHAIN","BE","BELGIUM","BE","BEL","",50.759,4.768,112.77,19730101,20240909,2022-06-20,2022,6,20,171,15.3,24,9.6,24,NA,0,NA,0,10,19,3.1,24,4.6,NA,20.9,NA,11.8,"*",0,"E",NA,0,0,0,0,0,0,1.2,1.7,68.8
"8176","064580-99999","BEAUVECHAIN","BE","BELGIUM","BE","BEL","",50.759,4.768,112.77,19730101,20240909,2022-06-21,2022,6,21,172,14.9,24,9.6,24,NA,0,NA,0,10,24,2.2,24,4.6,NA,20.4,NA,8.7,NA,NA,NA,NA,0,1,0,0,0,0,1.2,1.7,70.6
"8177","064580-99999","BEAUVECHAIN","BE","BELGIUM","BE","BEL","",50.759,4.768,112.77,19730101,20240909,2022-06-22,2022,6,22,173,19.4,24,10.4,24,NA,0,NA,0,10.5,24,2.9,24,5.1,NA,26.3,NA,10.3,NA,0,"I",NA,0,0,0,0,0,0,1.3,2.2,56
"8178","064580-99999","BEAUVECHAIN","BE","BELGIUM","BE","BEL","",50.759,4.768,112.77,19730101,20240909,2022-06-23,2022,6,23,174,23.1,24,14.6,24,NA,0,NA,0,10,24,3,24,5.7,8.8,29,NA,17.1,NA,NA,NA,NA,0,1,0,0,0,0,1.7,2.8,58.8
"8179","064580-99999","BEAUVECHAIN","BE","BELGIUM","BE","BEL","",50.759,4.768,112.77,19730101,20240909,2022-06-24,2022,6,24,175,19.2,24,15.9,24,NA,0,NA,0,9.5,24,3.7,24,7.2,NA,24,NA,17,NA,12.95,"F",NA,0,1,0,0,0,0,1.8,2.2,81.2
"8180","064580-99999","BEAUVECHAIN","BE","BELGIUM","BE","BEL","",50.759,4.768,112.77,19730101,20240909,2022-06-25,2022,6,25,176,17.8,24,14.3,24,NA,0,NA,0,10.1,24,3.8,24,6.2,8.8,22.7,NA,14,"*",13.97,"E",NA,0,1,0,0,0,0,1.6,2,80
"8181","064580-99999","BEAUVECHAIN","BE","BELGIUM","BE","BEL","",50.759,4.768,112.77,19730101,20240909,2022-06-26,2022,6,26,177,16.8,24,13,24,NA,0,NA,0,9.3,24,2.5,24,4.6,NA,20.4,NA,13,"*",3.05,"E",NA,0,0,0,0,0,0,1.5,1.9,78.3
"8182","064580-99999","BEAUVECHAIN","BE","BELGIUM","BE","BEL","",50.759,4.768,112.77,19730101,20240909,2022-06-27,2022,6,27,178,16.3,24,12.5,24,NA,0,NA,0,10.3,24,1.8,24,7.2,NA,20,NA,13,"*",0,"E",NA,0,1,0,0,0,0,1.4,1.8,78.2
"8183","064580-99999","BEAUVECHAIN","BE","BELGIUM","BE","BEL","",50.759,4.768,112.77,19730101,20240909,2022-06-28,2022,6,28,179,18.6,24,11.1,24,NA,0,NA,0,10.1,24,1.7,24,3.1,NA,24.7,NA,11.5,NA,0.25,"E",NA,0,0,0,0,0,0,1.3,2.1,61.7
"8184","064580-99999","BEAUVECHAIN","BE","BELGIUM","BE","BEL","",50.759,4.768,112.77,19730101,20240909,2022-06-29,2022,6,29,180,22.2,24,11.9,24,NA,0,NA,0,10.3,24,1.9,24,4.1,NA,27.4,NA,15.5,NA,0,"I",NA,0,0,0,0,0,0,1.4,2.7,52.1
"8185","064580-99999","BEAUVECHAIN","BE","BELGIUM","BE","BEL","",50.759,4.768,112.77,19730101,20240909,2022-06-30,2022,6,30,181,15.4,24,12.6,24,NA,0,NA,0,10.3,24,3.4,24,8.2,NA,20.2,NA,11.7,"*",17.02,"E",NA,0,1,0,0,0,0,1.5,1.7,83.4
"8186","064580-99999","BEAUVECHAIN","BE","BELGIUM","BE","BEL","",50.759,4.768,112.77,19730101,20240909,2022-07-01,2022,7,1,182,15.7,24,10.1,24,NA,0,NA,0,10.1,24,3.7,24,6.2,NA,21,NA,11,"*",0.25,"E",NA,0,0,0,0,0,0,1.2,1.8,69.3
"8187","064580-99999","BEAUVECHAIN","BE","BELGIUM","BE","BEL","",50.759,4.768,112.77,19730101,20240909,2022-07-02,2022,7,2,183,18.8,24,10.3,24,NA,0,NA,0,10.1,24,2.1,24,5.7,NA,24.1,NA,11.9,NA,NA,NA,NA,0,1,0,0,0,0,1.3,2.2,57.8
"8188","064580-99999","BEAUVECHAIN","BE","BELGIUM","BE","BEL","",50.759,4.768,112.77,19730101,20240909,2022-07-03,2022,7,3,184,17.3,24,11.1,24,NA,0,NA,0,10.5,24,3.1,24,5.7,NA,22.3,NA,13,"*",0.25,"E",NA,0,0,0,0,0,0,1.3,2,66.9
"8189","064580-99999","BEAUVECHAIN","BE","BELGIUM","BE","BEL","",50.759,4.768,112.77,19730101,20240909,2022-07-04,2022,7,4,185,17.9,24,10.8,24,NA,0,NA,0,10.8,24,2.7,24,4.6,NA,23.7,NA,11.5,NA,0,"I",NA,0,0,0,0,0,0,1.3,2,63.2
"8190","064580-99999","BEAUVECHAIN","BE","BELGIUM","BE","BEL","",50.759,4.768,112.77,19730101,20240909,2022-07-05,2022,7,5,186,16.8,24,10.3,24,NA,0,NA,0,10.5,24,2.4,24,6.2,NA,22.4,NA,10.3,NA,0,"I",NA,0,0,0,0,0,0,1.3,1.9,65.5
"8191","064580-99999","BEAUVECHAIN","BE","BELGIUM","BE","BEL","",50.759,4.768,112.77,19730101,20240909,2022-07-06,2022,7,6,187,16.6,24,10.4,24,NA,0,NA,0,10.5,24,2,24,3.6,NA,22,"*",10.8,NA,0,"I",NA,0,0,0,0,0,0,1.3,1.9,66.8
"8192","064580-99999","BEAUVECHAIN","BE","BELGIUM","BE","BEL","",50.759,4.768,112.77,19730101,20240909,2022-07-07,2022,7,7,188,16.2,24,12.2,24,NA,0,NA,0,10.5,24,4.3,24,7.2,NA,19.3,NA,13,"*",1.52,"F",NA,0,1,0,0,0,0,1.4,1.8,77.2
"8193","064580-99999","BEAUVECHAIN","BE","BELGIUM","BE","BEL","",50.759,4.768,112.77,19730101,20240909,2022-07-08,2022,7,8,189,17.5,24,11,24,NA,0,NA,0,10.1,24,1.5,24,3.6,NA,23.9,NA,10,"*",0,"I",NA,0,0,0,0,0,0,1.3,2,65.7
"8194","064580-99999","BEAUVECHAIN","BE","BELGIUM","BE","BEL","",50.759,4.768,112.77,19730101,20240909,2022-07-09,2022,7,9,190,18.3,24,12.3,24,NA,0,NA,0,10.5,24,3.5,24,6.7,NA,23.8,NA,12,"*",0,"I",NA,0,0,0,0,0,0,1.4,2.1,68
"8195","064580-99999","BEAUVECHAIN","BE","BELGIUM","BE","BEL","",50.759,4.768,112.77,19730101,20240909,2022-07-10,2022,7,10,191,16.4,24,10.8,24,NA,0,NA,0,10.1,24,2,24,4.6,NA,22.1,NA,10.5,NA,NA,NA,NA,0,1,0,0,0,0,1.3,1.9,69.5
"8196","064580-99999","BEAUVECHAIN","BE","BELGIUM","BE","BEL","",50.759,4.768,112.77,19730101,20240909,2022-07-11,2022,7,11,192,18.8,20,13.8,20,NA,0,NA,0,10.1,20,1.7,20,4.1,NA,23.8,NA,13,"*",0.25,"E",NA,0,1,0,0,0,0,1.6,2.2,72.7
"8197","064580-99999","BEAUVECHAIN","BE","BELGIUM","BE","BEL","",50.759,4.768,112.77,19730101,20240909,2022-07-12,2022,7,12,193,24.3,20,12.7,20,NA,0,NA,0,10.9,20,1.8,20,3.1,NA,29.3,NA,15.2,NA,0,"I",NA,0,0,0,0,0,0,1.5,3,48.3
"8198","064580-99999","BEAUVECHAIN","BE","BELGIUM","BE","BEL","",50.759,4.768,112.77,19730101,20240909,2022-07-13,2022,7,13,194,24.1,24,13.3,24,NA,0,NA,0,10.5,24,3.8,24,6,NA,30.2,NA,18,"*",0,"I",NA,0,0,0,0,0,0,1.5,3,50.9
"8199","064580-99999","BEAUVECHAIN","BE","BELGIUM","BE","BEL","",50.759,4.768,112.77,19730101,20240909,2022-07-14,2022,7,14,195,19.1,24,12.2,24,NA,0,NA,0,10.5,24,3,24,5.1,NA,24.5,NA,13,"*",0,"E",NA,0,0,0,0,0,0,1.4,2.2,64.3
"8200","064580-99999","BEAUVECHAIN","BE","BELGIUM","BE","BEL","",50.759,4.768,112.77,19730101,20240909,2022-07-15,2022,7,15,196,16.9,24,9.4,24,NA,0,NA,0,10.8,24,1.8,24,3.6,NA,22.8,NA,11,"*",NA,NA,NA,0,1,0,0,0,0,1.2,1.9,61.3
"8201","064580-99999","BEAUVECHAIN","BE","BELGIUM","BE","BEL","",50.759,4.768,112.77,19730101,20240909,2022-07-16,2022,7,16,197,18.2,24,9.6,24,NA,0,NA,0,10.5,24,3,24,5.1,11,24,"*",11.3,NA,0,"I",NA,0,0,0,0,0,0,1.2,2.1,57.2
"8202","064580-99999","BEAUVECHAIN","BE","BELGIUM","BE","BEL","",50.759,4.768,112.77,19730101,20240909,2022-07-17,2022,7,17,198,19.6,24,8.8,24,NA,0,NA,0,10.5,24,1.6,24,3.6,6,26.1,NA,10.8,NA,0,"I",NA,0,0,0,0,0,0,1.1,2.3,49.7
"8203","064580-99999","BEAUVECHAIN","BE","BELGIUM","BE","BEL","",50.759,4.768,112.77,19730101,20240909,2022-07-18,2022,7,18,199,26.2,24,8.7,24,NA,0,NA,0,10.5,24,1.6,24,4.1,NA,34.3,NA,15.3,NA,0,"I",NA,0,0,0,0,0,0,1.1,3.4,33.1
"8204","064580-99999","BEAUVECHAIN","BE","BELGIUM","BE","BEL","",50.759,4.768,112.77,19730101,20240909,2022-07-19,2022,7,19,200,30.4,24,8.7,24,NA,0,NA,0,10.1,24,3.1,24,6.2,11,38,"*",19.7,NA,0,"I",NA,0,0,0,0,0,0,1.1,4.3,25.9
"8205","064580-99999","BEAUVECHAIN","BE","BELGIUM","BE","BEL","",50.759,4.768,112.77,19730101,20240909,2022-07-20,2022,7,20,201,21.7,24,15.4,24,NA,0,NA,0,10.6,24,3.9,24,6.7,10,28.7,"*",16.8,"*",0.76,"E",NA,0,1,0,0,1,0,1.7,2.6,67.4
"8206","064580-99999","BEAUVECHAIN","BE","BELGIUM","BE","BEL","",50.759,4.768,112.77,19730101,20240909,2022-07-21,2022,7,21,202,17.4,24,15.7,24,NA,0,NA,0,8.2,24,3.8,24,5.7,7,19.3,NA,15,"*",4.06,"F",NA,0,1,0,0,0,0,1.8,2,89.8
"8207","064580-99999","BEAUVECHAIN","BE","BELGIUM","BE","BEL","",50.759,4.768,112.77,19730101,20240909,2022-07-22,2022,7,22,203,16.4,14,12.8,14,NA,0,NA,0,9.5,14,1.6,14,3.6,6,22,"*",12.6,NA,0,"I",NA,0,0,0,0,0,0,1.5,1.9,79.3
"8208","064580-99999","BEAUVECHAIN","BE","BELGIUM","BE","BEL","",50.759,4.768,112.77,19730101,20240909,2022-07-23,2022,7,23,204,22.6,17,13.3,17,NA,0,NA,0,9.8,17,1.4,17,2.1,NA,26.2,NA,18,"*",0,"I",NA,0,0,0,0,0,0,1.5,2.7,55.7
"8209","064580-99999","BEAUVECHAIN","BE","BELGIUM","BE","BEL","",50.759,4.768,112.77,19730101,20240909,2022-07-24,2022,7,24,205,24.1,24,13.8,24,NA,0,NA,0,9.5,24,2.9,24,5.7,NA,31,NA,15.9,NA,0,"I",NA,0,0,0,0,0,0,1.6,3,52.6
"8210","064580-99999","BEAUVECHAIN","BE","BELGIUM","BE","BEL","",50.759,4.768,112.77,19730101,20240909,2022-07-25,2022,7,25,206,21.5,24,13.1,24,NA,0,NA,0,10.5,24,5.4,24,8.2,13.4,25.7,NA,16,"*",0,"I",NA,0,0,0,0,0,0,1.5,2.6,58.8
"8211","064580-99999","BEAUVECHAIN","BE","BELGIUM","BE","BEL","",50.759,4.768,112.77,19730101,20240909,2022-07-26,2022,7,26,207,17.7,24,12.8,24,NA,0,NA,0,10.5,24,4,24,5.7,NA,22.3,NA,14,"*",0,"I",NA,0,0,0,0,0,0,1.5,2,73
"8212","064580-99999","BEAUVECHAIN","BE","BELGIUM","BE","BEL","",50.759,4.768,112.77,19730101,20240909,2022-07-27,2022,7,27,208,15.9,24,8,24,NA,0,NA,0,10.8,24,2.5,24,4.6,NA,21.5,NA,10.8,NA,0,"I",NA,0,0,0,0,0,0,1.1,1.8,59.4
"8213","064580-99999","BEAUVECHAIN","BE","BELGIUM","BE","BEL","",50.759,4.768,112.77,19730101,20240909,2022-07-28,2022,7,28,209,17.7,24,9.1,24,NA,0,NA,0,10.5,24,3.4,24,6.2,NA,24.1,NA,10.3,NA,0,"I",NA,0,0,0,0,0,0,1.2,2,57.1
"8214","064580-99999","BEAUVECHAIN","BE","BELGIUM","BE","BEL","",50.759,4.768,112.77,19730101,20240909,2022-07-29,2022,7,29,210,19.7,24,10.8,24,NA,0,NA,0,10.5,24,2.2,24,4.1,NA,25.9,NA,13.5,NA,0,"I",NA,0,0,0,0,0,0,1.3,2.3,56.5
"8215","064580-99999","BEAUVECHAIN","BE","BELGIUM","BE","BEL","",50.759,4.768,112.77,19730101,20240909,2022-07-30,2022,7,30,211,20.1,24,11.8,24,NA,0,NA,0,8.5,24,1.7,24,4.1,6,26,"*",12.6,NA,0,"I",NA,0,0,0,0,0,0,1.4,2.3,58.8
"8216","064580-99999","BEAUVECHAIN","BE","BELGIUM","BE","BEL","",50.759,4.768,112.77,19730101,20240909,2022-07-31,2022,7,31,212,20.9,24,15.4,24,NA,0,NA,0,10.5,24,5.4,24,7.7,11,25.4,NA,16.7,NA,NA,NA,NA,0,1,0,0,0,0,1.7,2.5,70.8
"8217","064580-99999","BEAUVECHAIN","BE","BELGIUM","BE","BEL","",50.759,4.768,112.77,19730101,20240909,2022-08-01,2022,8,1,213,21.3,21,13.6,21,NA,0,NA,0,10.5,21,2.2,21,4.1,NA,25.7,NA,17,"*",0.25,"F",NA,0,1,0,0,0,0,1.6,2.5,61.5
"8218","064580-99999","BEAUVECHAIN","BE","BELGIUM","BE","BEL","",50.759,4.768,112.77,19730101,20240909,2022-08-02,2022,8,2,214,22.5,21,13.9,21,NA,0,NA,0,10.5,21,3.5,21,6.2,NA,29,NA,16.3,NA,0,"I",NA,0,0,0,0,0,0,1.6,2.7,58.3
"8219","064580-99999","BEAUVECHAIN","BE","BELGIUM","BE","BEL","",50.759,4.768,112.77,19730101,20240909,2022-08-03,2022,8,3,215,27.8,19,14.8,19,NA,0,NA,0,10,19,1.9,19,3.6,NA,32.9,NA,18.7,NA,0,"I",NA,0,0,0,0,0,0,1.7,3.7,45
"8220","064580-99999","BEAUVECHAIN","BE","BELGIUM","BE","BEL","",50.759,4.768,112.77,19730101,20240909,2022-08-04,2022,8,4,216,22.7,24,16.9,24,NA,0,NA,0,10,24,2.1,24,4.6,NA,28,"*",17.7,"*",0,"E",NA,0,1,0,0,0,0,1.9,2.8,69.8
"8221","064580-99999","BEAUVECHAIN","BE","BELGIUM","BE","BEL","",50.759,4.768,112.77,19730101,20240909,2022-08-05,2022,8,5,217,18.2,24,12.3,24,NA,0,NA,0,9.3,24,3.2,24,6.2,NA,23.7,NA,12,"*",7.11,"E",NA,0,1,0,0,0,0,1.4,2.1,68.5
"8222","064580-99999","BEAUVECHAIN","BE","BELGIUM","BE","BEL","",50.759,4.768,112.77,19730101,20240909,2022-08-06,2022,8,6,218,15.8,23,7.6,23,NA,0,NA,0,10.5,23,2.2,23,4.1,NA,22.6,NA,9.6,NA,0,"I",NA,0,0,0,0,0,0,1,1.8,58.2
"8223","064580-99999","BEAUVECHAIN","BE","BELGIUM","BE","BEL","",50.759,4.768,112.77,19730101,20240909,2022-08-07,2022,8,7,219,17.8,24,8.7,24,NA,0,NA,0,10.5,24,2.5,24,4.1,NA,24.5,NA,9.8,NA,0,"I",NA,0,0,0,0,0,0,1.1,2,55.2
"8224","064580-99999","BEAUVECHAIN","BE","BELGIUM","BE","BEL","",50.759,4.768,112.77,19730101,20240909,2022-08-08,2022,8,8,220,18.4,24,10.9,24,NA,0,NA,0,10.3,24,2.9,24,5.1,NA,25.6,NA,11.6,NA,0,"I",NA,0,0,0,0,0,0,1.3,2.1,61.6
"8225","064580-99999","BEAUVECHAIN","BE","BELGIUM","BE","BEL","",50.759,4.768,112.77,19730101,20240909,2022-08-09,2022,8,9,221,20.3,24,11.9,24,NA,0,NA,0,10.5,24,3.2,24,5.7,NA,27,"*",12.6,NA,0,"I",NA,0,0,0,0,0,0,1.4,2.4,58.5
"8226","064580-99999","BEAUVECHAIN","BE","BELGIUM","BE","BEL","",50.759,4.768,112.77,19730101,20240909,2022-08-10,2022,8,10,222,21.1,21,11.2,21,NA,0,NA,0,10.3,21,2.9,21,5.1,NA,30,"*",14,"*",0,"I",NA,0,0,0,0,0,0,1.3,2.5,53.2
"8227","064580-99999","BEAUVECHAIN","BE","BELGIUM","BE","BEL","",50.759,4.768,112.77,19730101,20240909,2022-08-11,2022,8,11,223,24.2,24,9.4,24,NA,0,NA,0,10.5,24,2.4,24,5.1,NA,31.6,NA,15.6,NA,0,"I",NA,0,0,0,0,0,0,1.2,3,39.1
"8228","064580-99999","BEAUVECHAIN","BE","BELGIUM","BE","BEL","",50.759,4.768,112.77,19730101,20240909,2022-08-12,2022,8,12,224,25.1,24,8.4,24,NA,0,NA,0,10.5,24,3.1,24,6.2,NA,32,"*",17.3,NA,0,"I",NA,0,0,0,0,0,0,1.1,3.2,34.6
"8229","064580-99999","BEAUVECHAIN","BE","BELGIUM","BE","BEL","",50.759,4.768,112.77,19730101,20240909,2022-08-13,2022,8,13,225,24.8,24,8.1,24,NA,0,NA,0,10.5,24,2.3,24,4.6,9.3,31.3,NA,15.9,NA,0,"I",NA,0,0,0,0,0,0,1.1,3.1,34.5
"8230","064580-99999","BEAUVECHAIN","BE","BELGIUM","BE","BEL","",50.759,4.768,112.77,19730101,20240909,2022-08-14,2022,8,14,226,25.2,24,9.1,24,NA,0,NA,0,10.5,24,2.7,24,5.1,NA,32.2,NA,16,"*",0,"I",NA,0,0,0,0,0,0,1.2,3.2,36.1
"8231","064580-99999","BEAUVECHAIN","BE","BELGIUM","BE","BEL","",50.759,4.768,112.77,19730101,20240909,2022-08-15,2022,8,15,227,22.1,24,15.1,24,NA,0,NA,0,10.5,24,3.4,24,7.2,NA,25.7,NA,19,"*",3.05,"F",NA,0,1,0,0,0,0,1.7,2.7,64.5
"8232","064580-99999","BEAUVECHAIN","BE","BELGIUM","BE","BEL","",50.759,4.768,112.77,19730101,20240909,2022-08-16,2022,8,16,228,22.8,24,14.8,24,NA,0,NA,0,10.8,24,2.6,24,4.1,NA,28.6,NA,16.9,NA,0,"I",NA,0,0,0,0,0,0,1.7,2.8,60.7
"8233","064580-99999","BEAUVECHAIN","BE","BELGIUM","BE","BEL","",50.759,4.768,112.77,19730101,20240909,2022-08-17,2022,8,17,229,19.8,24,16.6,24,1010.1,4,997.4,4,10,24,2.2,24,6.2,NA,23.3,NA,16.6,"*",6.6,"F",NA,0,1,0,0,0,0,1.9,2.3,81.8
"8234","064580-99999","BEAUVECHAIN","BE","BELGIUM","BE","BEL","",50.759,4.768,112.77,19730101,20240909,2022-08-18,2022,8,18,230,20.1,24,16,24,NA,0,NA,0,6.9,24,1.3,23,3.1,NA,26,NA,16,NA,0,"I",NA,1,0,0,0,0,0,1.8,2.3,77.3
"8235","064580-99999","BEAUVECHAIN","BE","BELGIUM","BE","BEL","",50.759,4.768,112.77,19730101,20240909,2022-08-19,2022,8,19,231,19.3,24,16.6,24,NA,0,NA,0,8.4,24,3.3,24,7.7,NA,24.4,NA,14.9,NA,0,"E",NA,0,1,0,0,0,0,1.9,2.2,84.4
"8236","064580-99999","BEAUVECHAIN","BE","BELGIUM","BE","BEL","",50.759,4.768,112.77,19730101,20240909,2022-08-20,2022,8,20,232,18.8,24,12.1,24,NA,0,NA,0,10.1,24,3.4,24,5.1,NA,24.4,NA,14,NA,7.11,"E",NA,0,0,0,0,0,0,1.4,2.2,65.1
"8237","064580-99999","BEAUVECHAIN","BE","BELGIUM","BE","BEL","",50.759,4.768,112.77,19730101,20240909,2022-08-21,2022,8,21,233,18.7,21,11.8,21,NA,0,NA,0,10.5,21,2.1,21,3.6,NA,23.6,NA,13,"*",0,"I",NA,0,0,0,0,0,0,1.4,2.2,64.2
"8238","064580-99999","BEAUVECHAIN","BE","BELGIUM","BE","BEL","",50.759,4.768,112.77,19730101,20240909,2022-08-22,2022,8,22,234,21,24,12.2,24,NA,0,NA,0,10.5,24,1.6,24,3.6,NA,27.6,NA,15.5,NA,0,"I",NA,0,0,0,0,0,0,1.4,2.5,57.2
"8239","064580-99999","BEAUVECHAIN","BE","BELGIUM","BE","BEL","",50.759,4.768,112.77,19730101,20240909,2022-08-23,2022,8,23,235,22.8,24,14.7,24,NA,0,NA,0,10.8,24,2.5,24,4.1,NA,29,"*",17,NA,0,"I",NA,0,0,0,0,0,0,1.7,2.8,60.3
"8240","064580-99999","BEAUVECHAIN","BE","BELGIUM","BE","BEL","",50.759,4.768,112.77,19730101,20240909,2022-08-24,2022,8,24,236,24.5,24,16.1,24,NA,0,NA,0,9.8,24,1.3,24,4.1,NA,31.9,NA,17,NA,0,"I",NA,0,0,0,0,0,0,1.8,3.1,59.5
"8241","064580-99999","BEAUVECHAIN","BE","BELGIUM","BE","BEL","",50.759,4.768,112.77,19730101,20240909,2022-08-25,2022,8,25,237,25.3,24,13.7,24,NA,0,NA,0,10.5,24,2.4,24,6.2,NA,32.6,NA,19.5,NA,0,"I",NA,0,0,0,0,0,0,1.6,3.2,48.6
"8242","064580-99999","BEAUVECHAIN","BE","BELGIUM","BE","BEL","",50.759,4.768,112.77,19730101,20240909,2022-08-26,2022,8,26,238,19.2,24,15.3,24,NA,0,NA,0,10.5,24,3.2,24,5.1,NA,22.6,NA,16,"*",0,"I",NA,0,0,0,0,0,0,1.7,2.2,78.1
"8243","064580-99999","BEAUVECHAIN","BE","BELGIUM","BE","BEL","",50.759,4.768,112.77,19730101,20240909,2022-08-27,2022,8,27,239,17.7,24,11.9,24,NA,0,NA,0,10.5,24,2.4,24,3.6,NA,21.1,NA,13.5,NA,0,"I",NA,0,0,0,0,0,0,1.4,2,68.8
"8244","064580-99999","BEAUVECHAIN","BE","BELGIUM","BE","BEL","",50.759,4.768,112.77,19730101,20240909,2022-08-28,2022,8,28,240,17.9,24,10,24,NA,0,NA,0,10.1,24,4.5,24,6.7,NA,23.7,NA,14,"*",0,"I",NA,0,0,0,0,0,0,1.2,2,59.9
"8245","064580-99999","BEAUVECHAIN","BE","BELGIUM","BE","BEL","",50.759,4.768,112.77,19730101,20240909,2022-08-29,2022,8,29,241,17.2,24,9.5,24,NA,0,NA,0,10.5,24,3.1,24,5.1,NA,23,NA,11.8,NA,0,"I",NA,0,0,0,0,0,0,1.2,2,60.5
"8246","064580-99999","BEAUVECHAIN","BE","BELGIUM","BE","BEL","",50.759,4.768,112.77,19730101,20240909,2022-08-30,2022,8,30,242,19.9,24,11.6,24,NA,0,NA,0,10.8,24,3.9,24,6.2,NA,27.1,NA,13.1,NA,0,"I",NA,0,0,0,0,0,0,1.4,2.3,58.8
"8247","064580-99999","BEAUVECHAIN","BE","BELGIUM","BE","BEL","",50.759,4.768,112.77,19730101,20240909,2022-08-31,2022,8,31,243,19.6,24,12.2,24,NA,0,NA,0,10.5,24,4.2,24,6,NA,25.2,NA,14,"*",0,"I",NA,0,0,0,0,0,0,1.4,2.3,62.3
"8248","064580-99999","BEAUVECHAIN","BE","BELGIUM","BE","BEL","",50.759,4.768,112.77,19730101,20240909,2022-09-01,2022,9,1,244,19.4,24,9,24,NA,0,NA,0,10.5,24,2.9,24,5.7,NA,25.2,NA,13.4,NA,0,"I",NA,0,0,0,0,0,0,1.1,2.2,51
"8249","064580-99999","BEAUVECHAIN","BE","BELGIUM","BE","BEL","",50.759,4.768,112.77,19730101,20240909,2022-09-02,2022,9,2,245,21.4,24,8.4,24,NA,0,NA,0,10.8,24,2.5,24,5.1,NA,28,"*",14.6,NA,0,"I",NA,0,0,0,0,0,0,1.1,2.5,43.3
"8250","064580-99999","BEAUVECHAIN","BE","BELGIUM","BE","BEL","",50.759,4.768,112.77,19730101,20240909,2022-09-03,2022,9,3,246,20.4,24,12.9,24,NA,0,NA,0,10.5,24,2.1,24,5.1,NA,26,NA,15.8,NA,1.02,"F",NA,0,1,0,0,0,0,1.5,2.4,62.1
"8251","064580-99999","BEAUVECHAIN","BE","BELGIUM","BE","BEL","",50.759,4.768,112.77,19730101,20240909,2022-09-04,2022,9,4,247,22.1,24,12,24,NA,0,NA,0,10.5,24,3.2,24,7.2,12.4,27.8,NA,16,"*",0,"I",NA,0,0,0,0,0,0,1.4,2.7,52.7
"8252","064580-99999","BEAUVECHAIN","BE","BELGIUM","BE","BEL","",50.759,4.768,112.77,19730101,20240909,2022-09-05,2022,9,5,248,22.7,24,12.3,24,NA,0,NA,0,10.6,24,3.4,24,7.2,8.2,30.5,"*",17,"*",0,"E",NA,0,1,0,0,1,0,1.4,2.8,51.9
"8253","064580-99999","BEAUVECHAIN","BE","BELGIUM","BE","BEL","",50.759,4.768,112.77,19730101,20240909,2022-09-06,2022,9,6,249,21.5,24,14.2,24,NA,0,NA,0,10.5,24,2.8,24,6.7,NA,28.2,NA,15.8,NA,3.05,"E",NA,0,1,0,0,0,0,1.6,2.6,63.2
"8254","064580-99999","BEAUVECHAIN","BE","BELGIUM","BE","BEL","",50.759,4.768,112.77,19730101,20240909,2022-09-07,2022,9,7,250,19.3,23,14.2,23,1012,19,999.2,19,12.1,23,3,23,7,NA,24.2,NA,15.7,NA,1.02,"E",NA,0,1,0,0,0,0,1.6,2.2,72.3
"8255","064580-99999","BEAUVECHAIN","BE","BELGIUM","BE","BEL","",50.759,4.768,112.77,19730101,20240909,2022-09-08,2022,9,8,251,16.8,24,13.7,24,1009.1,6,996.1,6,10.8,24,4.1,24,7.7,12.9,21,"*",13.6,"*",7.11,"E",NA,0,1,0,0,0,0,1.6,1.9,82
"8256","064580-99999","BEAUVECHAIN","BE","BELGIUM","BE","BEL","",50.759,4.768,112.77,19730101,20240909,2022-09-09,2022,9,9,252,15.9,24,13.1,24,NA,0,NA,0,10.1,24,6.3,24,8.8,NA,20,"*",13.6,NA,2.79,"F",NA,0,1,0,0,0,0,1.5,1.8,83.5
"8257","064580-99999","BEAUVECHAIN","BE","BELGIUM","BE","BEL","",50.759,4.768,112.77,19730101,20240909,2022-09-10,2022,9,10,253,16.4,24,14.3,24,NA,0,NA,0,10,24,4.8,24,8.2,NA,20.1,NA,14,"*",0.76,"E",NA,0,1,0,0,0,0,1.6,1.9,87.4
"8258","064580-99999","BEAUVECHAIN","BE","BELGIUM","BE","BEL","",50.759,4.768,112.77,19730101,20240909,2022-09-11,2022,9,11,254,16.7,24,13.4,24,NA,0,NA,0,5.8,24,1.5,24,5,NA,22,"*",13,"*",0,"E",NA,1,1,0,0,0,0,1.5,1.9,80.9
